com.google.javascript.jscomp.DefaultPassConfig:getCodeRemovingPasses()Ljava/util/List; CleanFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/CompilerOptions$DevMode; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/CompilationLevel; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/WarningLevel; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.Compiler$4:<init>(Lcom/google/javascript/jscomp/Compiler;Lcom/google/javascript/jscomp/Compiler;)V NoneFix
com.google.javascript.jscomp.Compiler:access$000(Lcom/google/javascript/jscomp/Compiler;)V NoneFix
com.google.javascript.jscomp.Compiler:access$300(Lcom/google/javascript/jscomp/Compiler;)Lcom/google/javascript/jscomp/SourceMap; NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V NoneFix
com.google.javascript.jscomp.ControlFlowAnalysis$AstControlFlowGraph:<init>(Lcom/google/javascript/rhino/Node;Ljava/util/Map;ZLcom/google/javascript/jscomp/ControlFlowAnalysis$1;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$16:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$23:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$26:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$2:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$4:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$000(Lcom/google/javascript/jscomp/AbstractCompiler;Ljava/util/List;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1000(Lcom/google/javascript/jscomp/DefaultPassConfig;)Lcom/google/javascript/jscomp/CrossModuleMethodMotion$IdGenerator; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1302(Lcom/google/javascript/jscomp/DefaultPassConfig;Lcom/google/javascript/jscomp/VariableMap;)Lcom/google/javascript/jscomp/VariableMap; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1400(Lcom/google/javascript/jscomp/DefaultPassConfig;Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/VariableMap; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1602(Lcom/google/javascript/jscomp/DefaultPassConfig;Lcom/google/javascript/jscomp/VariableMap;)Lcom/google/javascript/jscomp/VariableMap; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1700(Lcom/google/javascript/jscomp/DefaultPassConfig;Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/VariableMap; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1800([Lcom/google/javascript/jscomp/CompilerPass;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$200(Lcom/google/javascript/jscomp/DefaultPassConfig;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$202(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/util/Set;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$302(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/util/Map;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$400(Lcom/google/javascript/jscomp/DefaultPassConfig;)Lcom/google/javascript/jscomp/GlobalNamespace; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$402(Lcom/google/javascript/jscomp/DefaultPassConfig;Lcom/google/javascript/jscomp/GlobalNamespace;)Lcom/google/javascript/jscomp/GlobalNamespace; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$800(Lcom/google/javascript/jscomp/DefaultPassConfig;)Z NoneFix
com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations$GatherExtractionInfo:<init>(Lcom/google/javascript/jscomp/ExtractPrototypeMemberDeclarations;Lcom/google/javascript/jscomp/ExtractPrototypeMemberDeclarations$1;)V NoneFix
com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations$GatherExtractionInfo:access$100(Lcom/google/javascript/jscomp/ExtractPrototypeMemberDeclarations$GatherExtractionInfo;)Z NoneFix
com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations:access$400()I NoneFix
com.google.javascript.jscomp.GlobalNamespace:access$000(Lcom/google/javascript/jscomp/GlobalNamespace;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.GlobalNamespace:access$200(Lcom/google/javascript/jscomp/GlobalNamespace;Ljava/lang/String;Lcom/google/javascript/jscomp/Scope;)Z NoneFix
com.google.javascript.jscomp.InlineFunctions:access$200(Lcom/google/javascript/jscomp/InlineFunctions;)Z NoneFix
com.google.javascript.jscomp.InlineFunctions:access$300(Lcom/google/javascript/jscomp/InlineFunctions;)Z NoneFix
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior:<init>(Lcom/google/javascript/jscomp/InlineObjectLiterals;Lcom/google/javascript/jscomp/InlineObjectLiterals$1;)V NoneFix
com.google.javascript.jscomp.InlineVariables$IdentifyConstants:<init>(Lcom/google/javascript/jscomp/InlineVariables;Lcom/google/javascript/jscomp/InlineVariables$1;)V NoneFix
com.google.javascript.jscomp.InlineVariables:access$300(Lcom/google/javascript/jscomp/InlineVariables;)Lcom/google/javascript/jscomp/InlineVariables$Mode; NoneFix
com.google.javascript.jscomp.MethodCompilerPass:access$200(Lcom/google/javascript/jscomp/MethodCompilerPass;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.NameAnalyzer$JsName:<init>(Lcom/google/javascript/jscomp/NameAnalyzer$1;)V NoneFix
com.google.javascript.jscomp.NameAnalyzer$ReferencePropagationCallback:<init>(Lcom/google/javascript/jscomp/NameAnalyzer$1;)V NoneFix
com.google.javascript.jscomp.NameAnalyzer:access$200(Lcom/google/javascript/jscomp/NameAnalyzer;Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/NameAnalyzer$NameInformation; NoneFix
com.google.javascript.jscomp.NameAnalyzer:access$300(Lcom/google/javascript/jscomp/NameAnalyzer;Ljava/lang/String;Z)Lcom/google/javascript/jscomp/NameAnalyzer$JsName; NoneFix
com.google.javascript.jscomp.NameAnalyzer:access$400(Lcom/google/javascript/jscomp/NameAnalyzer;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$1000(Lcom/google/javascript/jscomp/PhaseOptimizer;)Z NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$200()Ljava/util/logging/Logger; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$300(Lcom/google/javascript/jscomp/PhaseOptimizer;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$400(Lcom/google/javascript/jscomp/PhaseOptimizer;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$500(Lcom/google/javascript/jscomp/PhaseOptimizer;)Lcom/google/javascript/jscomp/AbstractCompiler; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$700(Lcom/google/javascript/jscomp/PhaseOptimizer;)Z NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$702(Lcom/google/javascript/jscomp/PhaseOptimizer;Z)Z NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$800()Z NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:access$100(Lcom/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation;)Z NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:access$200(Lcom/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation;)Z NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:access$300(Lcom/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation;)Z NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:access$702(Lcom/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation;Ljava/util/Set;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$SideEffectPropagationCallback:<init>(Lcom/google/javascript/jscomp/PureFunctionIdentifier$1;)V NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier:access$1000(Lcom/google/javascript/jscomp/PureFunctionIdentifier;)Lcom/google/javascript/jscomp/AbstractCompiler; NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier:access$400(Lcom/google/javascript/jscomp/PureFunctionIdentifier;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier:access$500(Lcom/google/javascript/jscomp/PureFunctionIdentifier;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback$BasicBlock:access$100(Lcom/google/javascript/jscomp/ReferenceCollectingCallback$BasicBlock;)Z NoneFix
com.google.javascript.jscomp.RenameProperties:access$300(Lcom/google/javascript/jscomp/RenameProperties;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.RenameVars:access$300(Lcom/google/javascript/jscomp/RenameVars;)Z NoneFix
com.google.javascript.jscomp.RenameVars:access$500(Lcom/google/javascript/jscomp/RenameVars;)Z NoneFix
com.google.javascript.jscomp.RenameVars:access$600(Lcom/google/javascript/jscomp/RenameVars;Ljava/lang/String;Z)Z NoneFix
com.google.javascript.jscomp.RenameVars:access$700(Lcom/google/javascript/jscomp/RenameVars;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.Scope$Var:<init>(ZLjava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/jscomp/Scope;ILcom/google/javascript/jscomp/CompilerInput;ZLcom/google/javascript/rhino/JSDocInfo;Lcom/google/javascript/jscomp/Scope$1;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:<init>(Lcom/google/javascript/jscomp/ScopedAliases;Lcom/google/javascript/jscomp/ScopedAliases$1;)V NoneFix
com.google.javascript.jscomp.SimpleDefinitionFinder:access$100(Lcom/google/javascript/rhino/Node;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.SimpleDefinitionFinder:access$200(Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)Lcom/google/common/collect/Multimap; NoneFix
com.google.javascript.jscomp.SimpleDefinitionFinder:access$300(Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.StrictModeCheck:access$100(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:<init>(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/jscomp/parsing/IRFactory$1;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$100(I)I NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1300(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;ILjava/lang/String;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1500(Lcom/google/javascript/jscomp/parsing/IRFactory;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1600(Lcom/google/javascript/jscomp/parsing/IRFactory;Ljava/lang/Double;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1700(Lcom/google/javascript/jscomp/parsing/IRFactory;)Lcom/google/javascript/jscomp/parsing/Config; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1800(Lcom/google/javascript/jscomp/parsing/IRFactory;Ljava/lang/String;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$200(Lcom/google/javascript/jscomp/parsing/IRFactory;I)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$300(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$400(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/jscomp/mozilla/rhino/ast/Name;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.JSDocInfo:<init>()V NoneFix
com.google.javascript.rhino.jstype.FunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.jstype.TernaryValue$3:toString()Ljava/lang/String; NegFix
com.google.javascript.jscomp.DefaultPassConfig$17:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$31:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$45:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$54$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$54;Lcom/google/javascript/jscomp/AbstractCompiler;)V NegFix
com.google.javascript.jscomp.DefaultPassConfig$54:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$55:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$56:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$68:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$69:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$7$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$7;Lcom/google/javascript/jscomp/GatherRawExports;)V NegFix
com.google.javascript.jscomp.DefaultPassConfig$70:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$77:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DefaultPassConfig$7:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.OptimizeCalls:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NegFix
com.google.javascript.jscomp.AliasKeywords$KeywordAliasSpecification:<init>(Lcom/google/javascript/jscomp/AliasKeywords;Ljava/lang/String;I)V NegFix
