com.google.javascript.jscomp.CommandLineRunner:createOptions()Lcom/google/javascript/jscomp/CompilerOptions; CleanFix
com.google.javascript.rhino.jstype.ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Z)V NegFix
com.google.javascript.rhino.jstype.BooleanType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.BooleanType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.ErrorFunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V NegFix
com.google.javascript.rhino.jstype.FunctionBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.FunctionBuilder:build()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.FunctionBuilder:forNativeType()Lcom/google/javascript/rhino/jstype/FunctionBuilder; NegFix
com.google.javascript.rhino.jstype.FunctionBuilder:withParamsNode(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionBuilder; NegFix
com.google.javascript.rhino.jstype.FunctionBuilder:withReturnType(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionBuilder; NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addOptionalParams([Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addRequiredParams([Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addVarArgs(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:build()Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:hasOptionalOrVarArgs()Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:hasVarArgs()Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:newParameter(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.FunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ArrowType;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;ZZ)V NegFix
com.google.javascript.rhino.jstype.FunctionType:addSubType(Lcom/google/javascript/rhino/jstype/FunctionType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:getExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getInternalArrowType()Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.FunctionType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:hasInstanceType()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:isConstructor()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:isInterface()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototype(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)Z NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototypeBasedOn(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototypeBasedOn(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototypeNoCheck(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)Z NegFix
com.google.javascript.rhino.jstype.FunctionType:toMaybeFunctionType()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/FunctionType;Z)V NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getConstructor()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getCtorExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getReferenceName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:hasReferenceName()Z NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:hashCode()I NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:isNominalType()Z NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.JSType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.JSType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;)V NegFix
com.google.javascript.rhino.jstype.JSType:checkEquivalenceHelper(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/EquivalenceMethod;)Z NegFix
com.google.javascript.rhino.jstype.JSType:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSType:getTemplateTypeMap()Lcom/google/javascript/rhino/jstype/TemplateTypeMap; NegFix
com.google.javascript.rhino.jstype.JSType:hasAnyTemplateTypes()Z NegFix
com.google.javascript.rhino.jstype.JSType:hasAnyTemplateTypesInternal()Z NegFix
com.google.javascript.rhino.jstype.JSType:hashCode()I NegFix
com.google.javascript.rhino.jstype.JSType:isAllType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isEmptyType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isEquivalentTo(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isExemptFromTemplateTypeInvariance(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isFunctionType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoObjectType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoResolvedType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNominalType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isRecordType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isSubtypeHelper(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isTemplateType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isTemplatizedType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isUnionType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isUnknownType()Z NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeFunctionType()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeRecordType()Lcom/google/javascript/rhino/jstype/RecordType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeTemplateType()Lcom/google/javascript/rhino/jstype/TemplateType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeTemplatizedType()Lcom/google/javascript/rhino/jstype/TemplatizedType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeUnionType()Lcom/google/javascript/rhino/jstype/UnionType; NegFix
com.google.javascript.rhino.jstype.JSType:toObjectType()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.JSType:toString()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry$1:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ArrowType;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;ZZ)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:addReferenceTypeIndexedByProperty(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionTypeWithVarArgs(Lcom/google/javascript/rhino/jstype/JSType;[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createNativeFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createNativeFunctionTypeWithVarArgs(Lcom/google/javascript/rhino/jstype/JSType;[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createOptionalParameters([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createOptionalType(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createParameters(Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createParametersWithVarArgs([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createTemplateTypeMap(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableList;)Lcom/google/javascript/rhino/jstype/TemplateTypeMap; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createUnionType([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeFunctionType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeObjectType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getObjectElementKey()Lcom/google/javascript/rhino/jstype/TemplateType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:initializeBuiltInTypes()V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:initializeRegistry()V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:registerNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:registerPropertyOnType(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:resetForTypeCheck()V NegFix
com.google.javascript.rhino.jstype.ModificationVisitor:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Z)V NegFix
com.google.javascript.rhino.jstype.NoObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.NoType:isNoType()Z NegFix
com.google.javascript.rhino.jstype.NullType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NullType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NumberType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NumberType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.ObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.ObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;)V NegFix
com.google.javascript.rhino.jstype.ObjectType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.ObjectType:isFunctionPrototypeType()Z NegFix
com.google.javascript.rhino.jstype.ObjectType:isUnknownType()Z NegFix
com.google.javascript.rhino.jstype.Property:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;ZLcom/google/javascript/rhino/Node;)V NegFix
com.google.javascript.rhino.jstype.Property:getType()Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.PropertyMap:<init>()V NegFix
com.google.javascript.rhino.jstype.PropertyMap:<init>(Ljava/util/Map;)V NegFix
com.google.javascript.rhino.jstype.PropertyMap:setParentSource(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;ZLcom/google/javascript/rhino/jstype/TemplateTypeMap;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getCtorExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getOwnerFunction()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getReferenceName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:hasReferenceName()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:implicitPrototypeChainIsUnknown()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:isNativeObjectType()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setImplicitPrototype(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setOwnerFunction(Lcom/google/javascript/rhino/jstype/FunctionType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setPrettyPrint(Z)V NegFix
com.google.javascript.rhino.jstype.ProxyObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.ProxyObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;)V NegFix
com.google.javascript.rhino.jstype.ProxyObjectType:setReferencedType(Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.StringType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.StringType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.TemplateType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;)V NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableList;)V NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:checkEquivalenceHelper(Lcom/google/javascript/rhino/jstype/TemplateTypeMap;Lcom/google/javascript/rhino/jstype/EquivalenceMethod;)Z NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:failedEquivalenceCheck(Lcom/google/javascript/rhino/jstype/TemplateTypeMap$EquivalenceMatch;Lcom/google/javascript/rhino/jstype/EquivalenceMethod;)Z NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:getResolvedTemplateType(Lcom/google/javascript/rhino/jstype/TemplateType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:getTemplateKeys()Lcom/google/common/collect/ImmutableList; NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:getTemplateType(Lcom/google/javascript/rhino/jstype/TemplateType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:getTemplateTypeIndex(Lcom/google/javascript/rhino/jstype/TemplateType;)I NegFix
com.google.javascript.rhino.jstype.TemplateTypeMap:hasAnyTemplateTypesInternal()Z NegFix
com.google.javascript.rhino.jstype.TemplateTypeMapReplacer:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/TemplateTypeMap;)V NegFix
com.google.javascript.rhino.jstype.UnionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/util/Collection;)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;I)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:addAlternate(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/UnionTypeBuilder; NegFix
